stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding,platform_code
2:27:JDFS-5,,Dobroměřice,,,,856,,0,,Europe/Prague,0,
2:27:JDFS-37,,"Blažim,kostel",,,,816,,0,,Europe/Prague,0,
2:27:JDFS-36,,"Havraň,ke hřbitovu",,,,202,,0,,Europe/Prague,0,
2:27:JDFS-35,,"Lenešice,Na Samotě",,,,852,,0,,Europe/Prague,0,
2:27:JDFS-32,,"Louny,Osvoboditelů",,50.355471,13.803235,801,,0,,Europe/Prague,0,
2:27:JDFS-29,,Výškov,,,,815,,0,,Europe/Prague,0,
2:27:JDFS-27,,"Postoloprty,Rvenice",,50.37246,13.680228,811,,0,,Europe/Prague,0,
2:27:JDFS-26,,"Postoloprty,nám.",,,,811,,0,,Europe/Prague,0,
2:27:JDFS-24,,"Výškov,Počerady,Elna",,,,243,,0,,Europe/Prague,0,
2:27:JDFS-23,,"Výškov,Počerady",,,,815,,0,,Europe/Prague,0,
2:27:JDFS-20,,Moravěves,,,,202,,0,,Europe/Prague,0,
2:27:JDFS-2,,"Břvany,host.",,,,857,,0,,Europe/Prague,0,
2:27:JDFS-19,,"Louny,Žižkova",,,,801,,0,,Europe/Prague,0,
2:27:JDFS-18,,"Louny,otočka u kotelny",,,,801,,0,,Europe/Prague,0,
2:27:JDFS-16,,"Lenešice,žel.st.",,,,852,,0,,Europe/Prague,0,
2:27:JDFS-15,,"Lenešice,ovčín",,,,852,,0,,Europe/Prague,0,
2:27:JDFS-14,,"Lenešice,osada Mlýnek",,,,852,,0,,Europe/Prague,0,
2:27:JDFS-13,,"Lenešice,nám.",,,,852,,0,,Europe/Prague,0,
2:27:JDFS-12,,"Lenešice,nákup.stř.",,,,852,,0,,Europe/Prague,0,
2:27:JDFS-1,,Blažim,,,,816,,0,,Europe/Prague,0,
2:28:JDFS-6,,"Dolní Poustevna,žel.st.",,,,397,,0,,Europe/Prague,0,
2:28:JDFS-5,,"Dolní Poustevna,Markéta,odb.",,,,397,,0,,Europe/Prague,0,
2:28:JDFS-4,,"Dolní Poustevna,Horní Poustevna",,,,397,,0,,Europe/Prague,0,
2:28:JDFS-3,,"Lobendava,rybník",,,,396,,0,,Europe/Prague,0,
2:28:JDFS-2,,Lobendava,,51.019727,14.316456,396,,0,,Europe/Prague,0,
2:28:JDFS-1,,"Dolní Poustevna,střed",,,,397,,0,,Europe/Prague,0,
2:29:JDFS-7,,"Přestanov,U Pomníku",,,,122,,0,,Europe/Prague,0,
2:29:JDFS-5,,Přestanov,,,,122,,0,,Europe/Prague,0,
2:29:JDFS-37,,"Krupka,Soběchleby,zahr.kolonie",,50.674877,13.897309,431,,0,,Europe/Prague,0,
2:29:JDFS-34,,"Dubí,Pozorka,Lesní brána",,,,421,,0,,Europe/Prague,0,
2:29:JDFS-33,,"Dubí,Pozorka,supermarket",,50.659894,13.801071,421,,0,,Europe/Prague,0,
2:29:JDFS-3,,Chlumec,,50.697475,13.940577,121,,0,,Europe/Prague,0,
2:29:JDFS-25,,"Teplice,Lesní brána nádr.",,,,401,,0,,Europe/Prague,0,
2:29:JDFS-22,,"Krupka,Unčín,U parku",,,,431,,0,,Europe/Prague,0,
2:29:JDFS-21,,"Krupka,Unčín,U Lípy",,,,431,,0,,Europe/Prague,0,
2:29:JDFS-20,,"Krupka,Soběchleby,točna",,,,431,,0,,Europe/Prague,0,
2:29:JDFS-19,,"Krupka,Soběchleby",,,,431,,0,,Europe/Prague,0,
2:29:JDFS-18,,"Krupka,Maršov,škola",,,,431,,0,,Europe/Prague,0,
2:29:JDFS-16,,"Krupka,Bohosudov,Komenského",,50.68433,13.880471,431,,0,,Europe/Prague,0,
2:30:JDFS-9,,"Děčín,Kristin Hrádek,rozc.",,,,301,,0,,Europe/Prague,0,
2:30:JDFS-8,,"Děčín,Přípeř",,,,301,,0,,Europe/Prague,0,
2:30:JDFS-7,,"Děčín,Jalůvčí,rozc.",,,,301,,0,,Europe/Prague,0,
2:30:JDFS-6,,"Děčín,Zotavovna",,,,301,,0,,Europe/Prague,0,
2:30:JDFS-5,,"Děčín,U mostu",,,,301,,0,,Europe/Prague,0,
2:30:JDFS-4,,"Děčín,Tyršův most",,,,301,,0,,Europe/Prague,0,
2:30:JDFS-3,,"Děčín,Marešova školka",,,,301,,0,,Europe/Prague,0,
2:30:JDFS-14,,"Jílové,Sněžník,rest.Hraničář",,,,313,,0,,Europe/Prague,0,
2:30:JDFS-13,,"Jílové,Sněžník",,,,313,,0,,Europe/Prague,0,
2:30:JDFS-12,,"Jílové,Sněžník,lesní správa",,,,313,,0,,Europe/Prague,0,
2:30:JDFS-11,,"Jílové,Sněžník,celnice",,,,313,,0,,Europe/Prague,0,
2:30:JDFS-10,,"Děčín,Maxičky",,,,301,,0,,Europe/Prague,0,
2:31:JDFS-9,,"Vejprty,Přísečnická",,,,551,,0,,Europe/Prague,0,
2:31:JDFS-8,,"Vejprty,háj.",,,,551,,0,,Europe/Prague,0,
2:31:JDFS-6,,"Kryštofovy Hamry,rozc.3.0",,50.485775,13.107508,552,,0,,Europe/Prague,0,
2:31:JDFS-5,,"Kryštofovy Hamry,přehrada",,,,"558,558",,0,,Europe/Prague,0,
2:31:JDFS-4,,Kryštofovy Hamry,,,,558,,0,,Europe/Prague,0,
2:31:JDFS-3,,"Chomutov,V Alejích",,,,501,,0,,Europe/Prague,0,
2:31:JDFS-18,,"Chomutov,Jitřenka",,,,501,,0,,Europe/Prague,0,
2:31:JDFS-17,,"Výsluní,Třebíška,rozc.",,,,527,,0,,Europe/Prague,0,
2:31:JDFS-16,,"Křimov,Celná",,,,521,,0,,Europe/Prague,0,
2:31:JDFS-15,,"Chomutov,Černovická",,,,501,,0,,Europe/Prague,0,
2:31:JDFS-14,,"Chomutov,Bezručova",,,,501,,0,,Europe/Prague,0,
2:31:JDFS-13,,"Chomutov,Lipská I",,50.461525,13.408462,501,,0,,Europe/Prague,0,
2:31:JDFS-12,,"Výsluní,Volyně,rozc.",,,,558,,0,,Europe/Prague,0,
2:31:JDFS-11,,"Výsluní,Kýšovice",,,,527,,0,,Europe/Prague,0,
2:31:JDFS-10,,Výsluní,,,,527,,0,,Europe/Prague,0,
2:31:JDFS-1,,Černý Potok,,,,552,,0,,Europe/Prague,0,
2:32:JDFS-9,,"Žatec,Bonex",,,,901,,0,,Europe/Prague,0,
2:32:JDFS-8,,"Žatec,U výtopny",,,,901,,0,,Europe/Prague,0,
2:32:JDFS-7,,"Žatec,sokolovna",,,,901,,0,,Europe/Prague,0,
2:32:JDFS-3,,"Žatec,Záhoří,rozc.",,,,901,,0,,Europe/Prague,0,
2:32:JDFS-2,,"Žatec,Záhoří",,,,901,,0,,Europe/Prague,0,
2:32:JDFS-12,,"Žatec,Kovářská",,,,901,,0,,Europe/Prague,0,
2:32:JDFS-11,,"Žatec,žel.st.západ",,,,901,,0,,Europe/Prague,0,
2:32:JDFS-10,,"Žatec,Chmelařství",,,,901,,0,,Europe/Prague,0,
2:32:JDFS-1,,"Žiželice,Stroupeč",,,,911,,0,,Europe/Prague,0,
2:33:JDFS-5,,Horní Řepčice,,,,638,,0,,Europe/Prague,0,
2:33:JDFS-4,,"Liběšice,Horní Chobolice",,,,635,,0,,Europe/Prague,0,
2:33:JDFS-3,,"Liběšice,Dolní Řepčice",,,,627,,0,,Europe/Prague,0,
2:33:JDFS-2,,"Liběšice,Dolní Nezly",,,,627,,0,,Europe/Prague,0,
2:33:JDFS-13,,"Liběšice,Soběnice",,,,627,,0,,Europe/Prague,0,
2:33:JDFS-10,,"Liběšice,Mladé",,,,627,,0,,Europe/Prague,0,
2:33:JDFS-1,,Býčkovice,,,,628,,0,,Europe/Prague,0,
2:34:JDFS-9,,"Podbořany,ČSAD",,,,931,,0,,Europe/Prague,0,
2:34:JDFS-8,,"Podbořany,OSP",,,,931,,0,,Europe/Prague,0,
2:34:JDFS-7,,"Podbořany,kafilerie",,,,931,,0,,Europe/Prague,0,
2:34:JDFS-6,,"Vroutek,Lužec",,,,942,,0,,Europe/Prague,0,
2:34:JDFS-5,,"Lubenec,závod",,,,953,,0,,Europe/Prague,0,
2:34:JDFS-4,,"Lubenec,Jelení",,50.125893,13.334988,953,,0,,Europe/Prague,0,
2:34:JDFS-3,,"Lubenec,Libyně",,50.145078,13.314839,953,,0,,Europe/Prague,0,
2:34:JDFS-29,,"Podbořany,aut.nádr. Dělnická",,,,931,,0,,Europe/Prague,0,
2:34:JDFS-28,,"Lubenec,u dálnice",,,,953,,0,,Europe/Prague,0,
2:34:JDFS-26,,"Podbořany,Nádražní",,,,"931,931",,0,,Europe/Prague,0,
2:34:JDFS-25,,"Podbořany,nám.",,,,931,,0,,Europe/Prague,0,
2:34:JDFS-24,,"Lubenec,Pražská",,,,953,,0,,Europe/Prague,0,
2:34:JDFS-23,,"Lubenec,Podbořanská",,,,953,,0,,Europe/Prague,0,
2:34:JDFS-2,,"Lubenec,Ležky",,,,953,,0,,Europe/Prague,0,
2:34:JDFS-19,,"Žatec,Červený hrádek",,,,901,,0,,Europe/Prague,0,
2:34:JDFS-17,,"Vroutek,závod",,,,941,,0,,Europe/Prague,0,
2:34:JDFS-16,,"Vroutek,Karlovarská",,50.17694,13.376598,941,,0,,Europe/Prague,0,
2:34:JDFS-15,,Vroutek,,50.182229,13.377517,941,,0,,Europe/Prague,0,
2:34:JDFS-14,,"Vroutek,Vidhostice",,50.15599,13.372108,942,,0,,Europe/Prague,0,
2:34:JDFS-13,,"Podbořany,Sýrovice",,,,932,,0,,Europe/Prague,0,
2:34:JDFS-12,,"Žatec,Radíčeves",,,,901,,0,,Europe/Prague,0,
2:34:JDFS-11,,"Podbořany,Pšov",,,,932,,0,,Europe/Prague,0,
2:34:JDFS-10,,"Podbořany,Žatecká",,,,931,,0,,Europe/Prague,0,
2:34:JDFS-1,,"Lubenec,Drahonice",,50.147491,13.336657,953,,0,,Europe/Prague,0,
2:35:JDFS-9,,"Hlinná,Tlučeň",,,,603,,0,,Europe/Prague,0,
2:35:JDFS-8,,"Litoměřice,Pokratice,kaplička",,,,601,,0,,Europe/Prague,0,
2:35:JDFS-7,,"Litoměřice,žel.st.hor.",,,,601,,0,,Europe/Prague,0,
2:35:JDFS-6,,"Litoměřice,u závor",,,,601,,0,,Europe/Prague,0,
2:35:JDFS-5,,"Litoměřice,u pošty",,,,601,,0,,Europe/Prague,0,
2:35:JDFS-4,,"Litoměřice,Palachova",,,,601,,0,,Europe/Prague,0,
2:35:JDFS-11,,"Hlinná,rozc.Tlučeň 2.0",,,,603,,0,,Europe/Prague,0,
2:35:JDFS-10,,"Litoměřice,rozc.Mentaurov",,,,601,,0,,Europe/Prague,0,
2:35:JDFS-1,,Hlinná,,,,603,,0,,Europe/Prague,0,
2:36:JDFS-9,,"Louny,Riegrova",,50.356238,13.820102,801,,0,,Europe/Prague,0,
2:36:JDFS-6,,Lipno,,50.298397,13.678813,846,,0,,Europe/Prague,0,
2:36:JDFS-5,,"Lipno,Lipenec",,50.31527,13.704372,846,,0,,Europe/Prague,0,
2:36:JDFS-3,,"Liběšice,Dubčany",,,,844,,0,,Europe/Prague,0,
2:36:JDFS-22,,"Louny,Zahradní město",,,,801,,0,,Europe/Prague,0,
2:36:JDFS-2,,"Lipno,Drahomyšl",,,,846,,0,,Europe/Prague,0,
2:36:JDFS-15,,"Tuchořice,škola",,,,845,,0,,Europe/Prague,0,
2:36:JDFS-14,,"Tuchořice,samota",,,,845,,0,,Europe/Prague,0,
2:36:JDFS-13,,Tuchořice,,,,845,,0,,Europe/Prague,0,
2:36:JDFS-1,,"Liběšice,Dobříčany,rozc.",,,,844,,0,,Europe/Prague,0,
2:37:JDFS-8,,"Libochovice,nám.Svobody",,,,721,,0,,Europe/Prague,0,
2:37:JDFS-6,,Klapý,,,,724,,0,,Europe/Prague,0,
2:37:JDFS-4,,Chodovlice,,50.463379,13.993818,739,,0,,Europe/Prague,0,
2:37:JDFS-3,,"Evaň,Horka",,,,722,,0,,Europe/Prague,0,
2:37:JDFS-2,,Evaň,,,,722,,0,,Europe/Prague,0,
2:37:JDFS-14,,"Libochovice,Poplze",,50.3976,14.043111,721,,0,,Europe/Prague,0,
2:38:JDFS-9,,Vilémov,,,,394,,0,,Europe/Prague,0,
2:38:JDFS-8,,"Velký Šenov,Stap 07",,,,392,,0,,Europe/Prague,0,
2:38:JDFS-7,,"Velký Šenov,Stap",,,,392,,0,,Europe/Prague,0,
2:38:JDFS-6,,"Velký Šenov,nám.",,,,392,,0,,Europe/Prague,0,
2:38:JDFS-5,,"Šluknov,garáže",,,,391,,0,,Europe/Prague,0,
2:38:JDFS-4,,"Šluknov,Budišínská",,,,391,,0,,Europe/Prague,0,
2:38:JDFS-3,,"Mikulášovice,střední-škola",,,,393,,0,,Europe/Prague,0,
2:38:JDFS-2,,"Mikulášovice,Mikov",,,,393,,0,,Europe/Prague,0,
2:38:JDFS-19,,"Šluknov,Císařský,pod Hrazeným",,,,391,,0,,Europe/Prague,0,
2:38:JDFS-18,,"Mikulášovice,U rybníčku",,,,393,,0,,Europe/Prague,0,
2:38:JDFS-17,,"Šluknov,Císařský,odb.lom",,,,391,,0,,Europe/Prague,0,
2:38:JDFS-16,,"Mikulášovice,žel.st.dolní nádraží",,,,393,,0,,Europe/Prague,0,
2:38:JDFS-15,,"Šluknov,Rožany,Bytex",,,,391,,0,,Europe/Prague,0,
2:38:JDFS-14,,"Velký Šenov,Janovka",,,,392,,0,,Europe/Prague,0,
2:38:JDFS-13,,"Velký Šenov,Janovka,rozc.",,,,392,,0,,Europe/Prague,0,
2:38:JDFS-12,,"Šluknov,Rožany",,,,391,,0,,Europe/Prague,0,
2:38:JDFS-11,,"Šluknov,Císařský",,,,391,,0,,Europe/Prague,0,
2:38:JDFS-10,,"Šluknov,zámek-terminál",,,,391,,0,,Europe/Prague,0,
2:38:JDFS-1,,"Mikulášovice,dol.-SAS",,,,393,,0,,Europe/Prague,0,
2:39:JDFS-7,,"Chomutov,Moravská",,50.468157,13.409697,,,0,,Europe/Prague,0,
2:39:JDFS-43,,Droužkovice,,,,,,0,,Europe/Prague,0,
2:39:JDFS-42,,"Droužkovice,hřiště",,,,,,0,,Europe/Prague,0,
2:39:JDFS-41,,"Droužkovice,Letná",,,,,,0,,Europe/Prague,0,
2:39:JDFS-40,,"Chomutov,Rozcestí",,50.44381,13.432621,,,0,,Europe/Prague,0,
2:39:JDFS-4,,Chbany,,50.332583,13.429404,,,0,,Europe/Prague,0,
2:39:JDFS-39,,"Chomutov,Pražská",,,,,,0,,Europe/Prague,0,
2:39:JDFS-38,,"Chomutov,Pražská čerp.st.",,,,,,0,,Europe/Prague,0,
2:39:JDFS-36,,"Vilémov,rozc.",,,,,,0,,Europe/Prague,0,
2:39:JDFS-35,,"Vilémov,Topolanský dvůr",,,,,,0,,Europe/Prague,0,
2:39:JDFS-31,,"Vikletice,přehrada",,,,,,0,,Europe/Prague,0,
2:39:JDFS-30,,"Březno,Vičice,rozc.2.0",,,,,,0,,Europe/Prague,0,
2:39:JDFS-3,,"Droužkovice,ObÚ",,,,,,0,,Europe/Prague,0,
2:39:JDFS-29,,"Březno,Vičice",,,,,,0,,Europe/Prague,0,
2:39:JDFS-28,,"Vadkovice,rozc.",,50.33328,13.387907,,,0,,Europe/Prague,0,
2:39:JDFS-27,,"Tušimice,Sempra",,,,,,0,,Europe/Prague,0,
2:39:JDFS-26,,"Tušimice,II.stavba",,,,,,0,,Europe/Prague,0,
2:39:JDFS-25,,"Tušimice,II.ELNA",,,,,,0,,Europe/Prague,0,
2:39:JDFS-24,,"Tušimice,I.ELNA",,,,,,0,,Europe/Prague,0,
2:39:JDFS-23,,"Tušimice,důl Merkur",,,,,,0,,Europe/Prague,0,
2:39:JDFS-22,,"Březno,Střezov,rozc.0.2",,,,,,0,,Europe/Prague,0,
2:39:JDFS-21,,"Březno,Stranná",,,,,,0,,Europe/Prague,0,
2:39:JDFS-20,,"Soběsuky,rozc.",,,,,,0,,Europe/Prague,0,
2:39:JDFS-2,,"Březno,zdrav.stř.",,,,,,0,,Europe/Prague,0,
2:39:JDFS-19,,Radonice,,50.297855,13.287064,,,0,,Europe/Prague,0,
2:39:JDFS-18,,Račetice,,,,,,0,,Europe/Prague,0,
2:39:JDFS-17,,"Přeskaky,rozc.",,,,,,0,,Europe/Prague,0,
2:39:JDFS-15,,"Nechranice,na mostě",,50.370495,13.419136,,,0,,Europe/Prague,0,
2:39:JDFS-14,,Nechranice,,50.36921,13.4200573,,,0,,Europe/Prague,0,
2:39:JDFS-13,,Libědice,,,,,,0,,Europe/Prague,0,
2:39:JDFS-1,,"Březno,důl",,,,,,0,,Europe/Prague,0,
2:40:JDFS-9,,Krupá,,,,"7,896",,0,,Europe/Prague,0,
2:40:JDFS-8,,"Chrášťany,Nový Dvůr,rozc.",,,,"7,892",,0,,Europe/Prague,0,
2:40:JDFS-7,,Chrášťany,,,,"7,892",,0,,Europe/Prague,0,
2:40:JDFS-6,,"Hředle,pod Džbánem",,,,"8,895",,0,,Europe/Prague,0,
2:40:JDFS-5,,Hředle,,,,"8,895",,0,,Europe/Prague,0,
2:40:JDFS-4,,"Cítoliby,škola",,,,"824,7",,0,,Europe/Prague,0,
2:40:JDFS-36,,"Rakovník,Lišanská",,,,"7,891",,0,,Europe/Prague,0,
2:40:JDFS-34,,"Rakovník,V Jamce",,,,"7,891",,0,,Europe/Prague,0,
2:40:JDFS-33,,"Rakovník,sídl.gen.Kholla",,,,"7,891",,0,,Europe/Prague,0,
2:40:JDFS-32,,"Rakovník,Na Sekyře",,,,"7,891",,0,,Europe/Prague,0,
2:40:JDFS-31,,"Rakovník,Prokopova",,,,"7,891",,0,,Europe/Prague,0,
2:40:JDFS-30,,"Rakovník,žel.zast.západ",,,,"7,891",,0,,Europe/Prague,0,
2:40:JDFS-3,,Cítoliby,,,,"824,7",,0,,Europe/Prague,0,
2:40:JDFS-29,,"Třeboc,obchod",,,,"7,835",,0,,Europe/Prague,0,
2:40:JDFS-28,,"Ročov,Úlovice",,,,"834,8",,0,,Europe/Prague,0,
2:40:JDFS-27,,"Třeboc,Džbán",,,,"7,835",,0,,Europe/Prague,0,
2:40:JDFS-26,,Třeboc,,,,"7,835",,0,,Europe/Prague,0,
2:40:JDFS-25,,"Zbrašín,Senkov,rozc.",,,,"823,9",,0,,Europe/Prague,0,
2:40:JDFS-24,,"Ročov,Třebocká",,,,"834,8",,0,,Europe/Prague,0,
2:40:JDFS-23,,Ročov,,,,"834,8",,0,,Europe/Prague,0,
2:40:JDFS-22,,"Rakovník,Čs.legií",,,,"7,891",,0,,Europe/Prague,0,
2:40:JDFS-21,,"Rakovník,aut.st.",,,,"7,891",,0,,Europe/Prague,0,
2:40:JDFS-20,,"Olešná,Kokrdy",,,,"7,892",,0,,Europe/Prague,0,
2:40:JDFS-2,,"Ročov,Břínkov",,,,"834,8",,0,,Europe/Prague,0,
2:40:JDFS-19,,Olešná,,,,"7,892",,0,,Europe/Prague,0,
2:40:JDFS-18,,"Mutějovice,Na Příči",,,,"8,895",,0,,Europe/Prague,0,
2:40:JDFS-17,,Mutějovice,,,,"8,895",,0,,Europe/Prague,0,
2:40:JDFS-15,,"Louny,U spravedlnosti",,50.3484,13.805899,"801,7",,0,,Europe/Prague,0,
2:40:JDFS-12,,"Líšťany,Hrabačov",,,,"825,8",,0,,Europe/Prague,0,
2:40:JDFS-11,,"Líšťany,Brána",,,,"825,8",,0,,Europe/Prague,0,
2:40:JDFS-10,,Líšťany,,,,"825,8",,0,,Europe/Prague,0,
2:40:JDFS-1,,Brodec,,50.29349,13.796904,"836,9",,0,,Europe/Prague,0,
2:41:JDFS-6,,Nezabylice,,50.422626,13.477496,582,,0,,Europe/Prague,0,
2:41:JDFS-26,,"Hrušovany,křiž.",,,,584,,0,,Europe/Prague,0,
2:41:JDFS-19,,"Nezabylice,Hořenec",,,,582,,0,,Europe/Prague,0,
2:41:JDFS-18,,Bílence,,,,583,,0,,Europe/Prague,0,
2:41:JDFS-15,,"Velemyšleves,Zálezly",,,,912,,0,,Europe/Prague,0,
2:41:JDFS-14,,Všehrdy,,,,581,,0,,Europe/Prague,0,
2:41:JDFS-13,,"Voděrady,rozc.0.6",,,,583,,0,,Europe/Prague,0,
2:41:JDFS-12,,Velemyšleves,,,,912,,0,,Europe/Prague,0,
2:41:JDFS-10,,"Škrle,rozc.1.0",,,,583,,0,,Europe/Prague,0,
2:42:JDFS-6,,"Koštice,samota",,,,866,,0,,Europe/Prague,0,
2:42:JDFS-5,,Koštice,,,,866,,0,,Europe/Prague,0,
2:42:JDFS-25,,Želkovice,,,,858,,0,,Europe/Prague,0,
2:42:JDFS-24,,"Počedělice,Volenice",,,,865,,0,,Europe/Prague,0,
2:42:JDFS-23,,"Koštice,Vojničky",,,,866,,0,,Europe/Prague,0,
2:42:JDFS-22,,"Koštice,Vojnice",,,,866,,0,,Europe/Prague,0,
2:42:JDFS-20,,"Třebívlice,Šepetely,rozc.0.5",,,,751,,0,,Europe/Prague,0,
2:42:JDFS-2,,"Černčice,Prefa",,,,861,,0,,Europe/Prague,0,
2:42:JDFS-19,,"Libčeves,Řisuty",,,,851,,0,,Europe/Prague,0,
2:42:JDFS-18,,Počedělice,,,,865,,0,,Europe/Prague,0,
2:42:JDFS-17,,"Počedělice,Orasice",,,,865,,0,,Europe/Prague,0,
2:42:JDFS-16,,"Obora,Tranzitní plynovod",,50.366432,13.854386,864,,0,,Europe/Prague,0,
2:42:JDFS-15,,Obora,,50.37308,13.862818,864,,0,,Europe/Prague,0,
2:42:JDFS-14,,"Děčany,Lukohořany,rozc.",,,,753,,0,,Europe/Prague,0,
2:43:JDFS-9,,Kostomlaty p.Řípem,,,,697,,0,,Europe/Prague,0,
2:43:JDFS-8,,"Hrobce,žel.st.",,,,663,,0,,Europe/Prague,0,
2:43:JDFS-7,,Hrobce,,50.462577,14.229755,663,,0,,Europe/Prague,0,
2:43:JDFS-6,,"Horní Beřkovice,žel.st.",,,,698,,0,,Europe/Prague,0,
2:43:JDFS-5,,"Horní Beřkovice,ObÚ",,,,698,,0,,Europe/Prague,0,
2:43:JDFS-43,,"Horní Beřkovice,točna",,,,698,,0,,Europe/Prague,0,
2:43:JDFS-42,,"Libkovice p.Řípem,Nad roklí",,,,683,,0,,Europe/Prague,0,
2:43:JDFS-41,,"Litoměřice,obchodní centrum",,,,601,,0,,Europe/Prague,0,
2:43:JDFS-38,,Židovice,,,,662,,0,,Europe/Prague,0,
2:43:JDFS-37,,Travčice,,,,767,,0,,Europe/Prague,0,
2:43:JDFS-36,,"Terezín,škola",,,,763,,0,,Europe/Prague,0,
2:43:JDFS-34,,"Terezín,U Památníku",,,,763,,0,,Europe/Prague,0,
2:43:JDFS-3,,"Terezín,České Kopisty",,,,763,,0,,Europe/Prague,0,
2:43:JDFS-27,,"Roudnice n.L.,Glazura",,50.432297,14.289721,661,,0,,Europe/Prague,0,
2:43:JDFS-26,,"Roudnice n.L.,ČSAD",,,,661,,0,,Europe/Prague,0,
2:43:JDFS-25,,"Roudnice n.L.,Čihadla",,,,661,,0,,Europe/Prague,0,
2:43:JDFS-21,,"Hrobce,Rohatce",,50.460265,14.203448,"663,663",,0,,Europe/Prague,0,
2:43:JDFS-20,,"Bechlín,Předonín,vinice",,,,682,,0,,Europe/Prague,0,
2:43:JDFS-2,,"Bechlín,u Čtvrtečků",,,,682,,0,,Europe/Prague,0,
2:43:JDFS-18,,"Terezín,Počaply,cesta",,,,763,,0,,Europe/Prague,0,
2:43:JDFS-17,,"Terezín,Počaply",,,,763,,0,,Europe/Prague,0,
2:43:JDFS-16,,Oleško,,,,"660,660",,0,,Europe/Prague,0,
2:43:JDFS-15,,"Travčice,Nučničky",,,,767,,0,,Europe/Prague,0,
2:43:JDFS-13,,"Libotenice,hřbitov",,,,669,,0,,Europe/Prague,0,
2:43:JDFS-12,,"Libotenice,drůbežárna",,,,669,,0,,Europe/Prague,0,
2:43:JDFS-11,,Libotenice,,50.476558,14.230034,669,,0,,Europe/Prague,0,
2:43:JDFS-10,,Libkovice p.Řípem,,,,683,,0,,Europe/Prague,0,
2:43:JDFS-1,,"Bechlín,ObÚ",,,,682,,0,,Europe/Prague,0,
2:44:JDFS-9,,"Staňkovice,Selibice",,,,813,,0,,Europe/Prague,0,
2:44:JDFS-8,,"Postoloprty,sídliště",,,,811,,0,,Europe/Prague,0,
2:44:JDFS-7,,"Postoloprty,žel.st.",,,,811,,0,,Europe/Prague,0,
2:44:JDFS-5,,Postoloprty,,50.359226,13.699753,811,,0,,Europe/Prague,0,
2:44:JDFS-4,,"Lišany,záv.",,,,814,,0,,Europe/Prague,0,
2:44:JDFS-3,,Lišany,,,,814,,0,,Europe/Prague,0,
2:44:JDFS-2,,"Postoloprty,Levonice",,50.33808,13.674572,811,,0,,Europe/Prague,0,
2:44:JDFS-14,,"Žatec,Lounská",,,,901,,0,,Europe/Prague,0,
2:44:JDFS-11,,"Staňkovice,Tvršice",,,,813,,0,,Europe/Prague,0,
2:44:JDFS-10,,Staňkovice,,,,813,,0,,Europe/Prague,0,
2:44:JDFS-1,,"Postoloprty,Dolejší Hůrky",,,,814,,0,,Europe/Prague,0,
2:45:JDFS-9,,Místo,,,,526,,0,,Europe/Prague,0,
2:45:JDFS-8,,Málkov,,,,525,,0,,Europe/Prague,0,
2:45:JDFS-4,,"Chomutov,Kadaňská škola",,,,501,,0,,Europe/Prague,0,
2:45:JDFS-30,,"Černovice,hlavní silnice",,,,501,,0,,Europe/Prague,0,
2:45:JDFS-29,,"Chomutov,U Hačky",,,,501,,0,,Europe/Prague,0,
2:45:JDFS-28,,"Místo,výchovný ústav",,,,526,,0,,Europe/Prague,0,
2:45:JDFS-25,,"Místo,Vysoká Jedle",,,,526,,0,,Europe/Prague,0,
2:45:JDFS-24,,"Místo,Blahuňov",,,,526,,0,,Europe/Prague,0,
2:45:JDFS-23,,"Chomutov,poliklinika",,50.4552956,13.40886,501,,0,,Europe/Prague,0,
2:45:JDFS-22,,"Chomutov,u hřbitova",,,,501,,0,,Europe/Prague,0,
2:45:JDFS-21,,"Chomutov,Kadaňská kaplička",,,,501,,0,,Europe/Prague,0,
2:45:JDFS-16,,Zelená,,,,525,,0,,Europe/Prague,0,
2:45:JDFS-1,,"Blahuňov,rozc.1.0",,,,525,,0,,Europe/Prague,0,
2:46:JDFS-2,,"Chotěšov,Brozanská",,,,713,,0,,Europe/Prague,0,
2:46:JDFS-11,,Vrbičany,,,,712,,0,,Europe/Prague,0,
2:46:JDFS-10,,Siřejovice,,,,716,,0,,Europe/Prague,0,
2:46:JDFS-1,,Chotěšov,,,,713,,0,,Europe/Prague,0,
2:47:JDFS-9,,"Doksany,škola",,,,"765,7",,0,,Europe/Prague,0,
2:47:JDFS-7,,"Budyně n.Ohří,Slánská",,,,"771,7",,0,,Europe/Prague,0,
2:47:JDFS-6,,Brozany n.Ohří,,,,"766,8",,0,,Europe/Prague,0,
2:47:JDFS-5,,"Brňany,záv.",,,,"762,8",,0,,Europe/Prague,0,
2:47:JDFS-4,,Brňany,,,,"762,8",,0,,Europe/Prague,0,
2:47:JDFS-37,,"Slaný,Prům.zóna sever",,,,"4,791",,0,,Europe/Prague,0,
2:47:JDFS-34,,"Slaný,Šultysova",,,,"4,791",,0,,Europe/Prague,0,
2:47:JDFS-33,,"Slaný,Želevčice",,,,"4,791",,0,,Europe/Prague,0,
2:47:JDFS-32,,"Zlonice,škola",,,,"5,794",,0,,Europe/Prague,0,
2:47:JDFS-31,,Zlonice,,50.278842,14.080758,"5,794",,0,,Europe/Prague,0,
